PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
36073813,"Genetic Determinants of Hydrogen Sulfide Biosynthesis in Fusobacterium nucleatum Are Required for Bacterial Fitness, Antibiotic Sensitivity, and Virulence","Chen YW, Camacho MI, Chen Y, Bhat AH, Chang C, Peluso EA, Wu C, Das A, Ton-That H.",mBio. 2022 Oct 26,,,,,,,
22368260,"Tablets containing a cysteine protease, actinidine, reduce oral malodor: a crossover study","Nohno K, Yamaga T, Kaneko N, Miyazaki H.",J Breath Res. 2012 Mar,,,,,,,
23137611,Treatment of cuff-related tracheal stenosis with a fully covered retrievable expandable metallic stent,"Chen G, Wang Z, Liang X, Wang Y, Wang Y, Wang Z, Xian J.",Clin Radiol. 2013 Apr,,,,,,,
30895078,Risk factors of aspiration pneumonia related to improper oral hygiene behavior in community dysphagia persons with nasogastric tube feeding,"Huang ST, Chiou CC, Liu HY.",J Dent Sci. 2017 Dec,,,,,,,
29924752,Can different stages of leprosy treatment influence the profile of oral health? Oral status in leprosy,"Matos FZ, Aranha AM, Borges ÁH, Pedro FL, Raslan SA, Hamida F, Veiga K, Porto AN.",Med Oral Patol Oral Cir Bucal. 2018 Jul 1,,,,,,,
12001736,[Human body odors and their function],"Tai FD, Sun RY.",Sheng Li Ke Xue Jin Zhan. 2002 Jan,,,,,,,
12090461,The effects of methyl mercaptan on epithelial cell growth and proliferation,"Setoguchi T, Machigashira M, Yamamoto M, Yotsumoto Y, Yoshimori M, Izumi Y, Yaegaki K.",Int Dent J. 2002 Jun,,,,,,,
22854553,[Effects of A-solution on halitosis and oral status in preoperative NPO patients],"Song JA, Hur MH.",J Korean Acad Nurs. 2012 Jun,,,,,,,
15752112,Is transmission of bacteria that cause halitosis from pets to humans possible?,"Iwanicka-Grzegorek E, Kepa J, Lipkowska E, Michalik J, Pierzynowska E, Placha R.",Oral Dis. 2005,,,,,,,
24554561,The influence of fixed orthodontic appliances on halitosis,"Zurfluh MA, van Waes HJ, Filippi A.",Schweiz Monatsschr Zahnmed. 2013,,,,,,,
28987726,Inhibition of malodorous gas formation by oral bacteria with cetylpyridinium and zinc chloride,"Kang JH, Kim DJ, Choi BK, Park JW.",Arch Oral Biol. 2017 Dec,,,,,,,
33291281,"Awareness and Practice of Oral Health Measures in Medina, Saudi Arabia: An Observational Study","Saadaldina SA, Eldwakhly E, Alnazzawi AA, Alharbi RA, Alghamdi BK, Abu Hammad OA, Soliman M.",Int J Environ Res Public Health. 2020 Dec 6,,,,,,,
16998130,Streptococcus salivarius promotes mucin putrefaction and malodor production by Porphyromonas gingivalis,"Sterer N, Rosenberg M.",J Dent Res. 2006 Oct,,,,,,,
10825897,The hygienist's role in halitosis treatment,Malcmacher L.,RDH. 1999 Mar,,,,,,,
19780011,[Megaesophagus secondary to an esophageal leiomyoma and concurrent esophagitis],"Kook PH, Wiederkehr D, Makara M, Reusch CE.",Schweiz Arch Tierheilkd. 2009 Oct,,,,,,,
30158492,"Relationship between Problematic Internet Use, Sleep Problems, and Oral Health in Korean Adolescents: A National Survey","Do KY, Lee KS.",Int J Environ Res Public Health. 2018 Aug 29,,,,,,,
7929993,Clinical characteristics of halitosis: differences in two patient groups with primary and secondary complaints of halitosis,"Iwakura M, Yasuno Y, Shimura M, Sakamoto S.",J Dent Res. 1994 Sep,,,,,,,
34910438,Halitosis in Oral and Maxillofacial Surgery Patients - a Pilot Study,"Willershausen I, Krautkremer F, Sagheb K, Weider M, Weusmann J, Mittermeier F, Ehrhardt J, Sagheb K, Gölz L, Walter C.",Clin Lab. 2021 Dec 1,,,,,,,
38477668,"Effects of a novel dental chew on oral health outcomes, halitosis, and microbiota of adult dogs","Oba PM, Sieja KM, Schauwecker A, Somrak AJ, Hristova TS, Keating SCJ, Swanson KS.",J Anim Sci. 2024 Jan 3,,,,,,,
16367852,Bad breath and periodontal disease: how related are they?,Rosenberg M.,J Clin Periodontol. 2006 Jan,,,,,,,
26189234,[Anti-halitosis effect of sugar-free chewing gum],"Shiyao L, Yamei X, Deyu H.",Hua Xi Kou Qiang Yi Xue Za Zhi. 2015 Apr,,,,,,,
1451290,Topical tretinoin: a new treatment for black hairy tongue (lingua villosa nigra),"Langtry JA, Carr MM, Steele MC, Ive FA.",Clin Exp Dermatol. 1992 May,,,,,,,
27556677,Self-reported halitosis and associated demographic and behavioral factors,"Milanesi FC, Kauer B, Wagner TP, Daudt LD, Haas AN.",Braz Oral Res. 2016 Aug 22,,,,,,,
297097,[The effect of chewing gum on bad breath by gas chromatograph (author's transl)],"Tsunoda M, Kaizu T, Sato H, Sato Y.",Nihon Shishubyo Gakkai Kaishi. 1979 Mar,,,,,,,
35579104,Oral care tablet containing kiwifruit powder affects tongue coating microbiome,"Fukui M, Asakuma H, Horiuchi H, Takii H, Yoshioka M, Hinode D.",Clin Exp Dent Res. 2022 Jun,,,,,,,
19007234,Naturally occurring phenolic antibacterial compounds show effectiveness against oral bacteria by a quantitative structure-activity relationship study,"Greenberg M, Dodds M, Tian M.",J Agric Food Chem. 2008 Dec 10,,,,,,,
24478977,Evaluation of the use of a peppermint mouth rinse for halitosis by girls studying in Tehran high schools,"Haghgoo R, Abbasi F.",J Int Soc Prev Community Dent. 2013 Jan,,,,,,,
11437216,Spontaneous fluctuations in the concentrations of oral sulfur-containing gases,"Springfield J, Suarez FL, Majerus GJ, Lenton PA, Furne JK, Levitt MD.",J Dent Res. 2001 May,,,,,,,
30177132,"Frequency of Pathologic Changes in the Oral Cavity in Patients Subjected to Long-term Pharmacologic Immunosuppressive Therapy After Kidney, Liver, and Hematopoietic Cell Transplantation","Osiak M, Szubińska-Lelonkiewicz D, Wychowański P, Karakulska-Prystupiuk E, Jędrzejczak W, Wojtowicz A, Fiedor P.",Transplant Proc. 2018 Sep,,,,,,,
10946488,Halitosis research,Read B.,J Can Dent Assoc. 2000 Jul-Aug,,,,,,,
12101163,Pharyngeal foreign body in a child persisting for three years,"Kurul S, Kandogan T.",Emerg Med J. 2002 Jul,,,,,,,
34102953,A new halitosis screening tool: halitosis finding score derivation and validation,"Gurpinar B, Kumral TL, Sari H, Tutar B, Uyar Y.",Acta Odontol Scand. 2022 Jan,,,,,,,
38929365,Application of Palliative Hemostatic Radiotherapy in Canine Unresectable Oral Melanoma: A Case Report,"Kim M, Jeong I, Lee G, Park C, Kim Y, Eom K, Kim J.",Animals (Basel). 2024 Jun 9,,,,,,,
6950851,Fetor ex ore and halitosis,Massler M.,Compend Contin Educ Dent (Lawrenceville). 1981 Mar-Apr,,,,,,,
30826504,Efficacy of β-caryophyllene for periodontal disease related factors,"Yoo HJ, Jwa SK.",Arch Oral Biol. 2019 Apr,,,,,,,
31652511,Impaired Eating and Swallowing Function in Older Adults in the Community: The Kurihara Project,"Takahashi K, Amemiya K, Nakatsuka M, Nakamura K, Kasai M, Meguro K.",Int J Environ Res Public Health. 2019 Oct 22,,,,,,,
20346132,Self-reported halitosis and emotional state: impact on oral conditions and treatments,"Settineri S, Mento C, Gugliotta SC, Saitta A, Terranova A, Trimarchi G, Mallamace D.",Health Qual Life Outcomes. 2010 Mar 26,,,,,,,
17997236,Association of Treponema spp. with canine periodontitis,"Nordhoff M, Rühe B, Kellermeier C, Moter A, Schmitz R, Brunnberg L, Wieler LH.",Vet Microbiol. 2008 Mar 18,,,,,,,
1070033,[Dental calculus],Hockamp W.,Quintessenz. 1975 May,,,,,,,
16091443,Hydrogen sulfide-producing bacteria in tongue biofilm and their relationship with oral malodour,"Washio J, Sato T, Koseki T, Takahashi N.",J Med Microbiol. 2005 Sep,,,,,,,
30384941,Effect of rapid maxillary expansion on halitosis,"Sezen Erhamza T, Ozdıler FE.",Am J Orthod Dentofacial Orthop. 2018 Nov,,,,,,,
21407108,Value of the Likert dyspepsia scale in differentiation of functional and organic dyspepsia in children,"Canan O, Ozcay F, Ozbay-Hosnut F, Yazici C, Bilezikci B.",J Pediatr Gastroenterol Nutr. 2011 Apr,,,,,,,
9560662,Practice building with halitosis treatment,Miller RA.,Dent Today. 1997 Oct,,,,,,,
9372794,Isolation of Enterobacteriaceae from the mouth and potential association with malodor,"Goldberg S, Cardash H, Browning H 3rd, Sahly H, Rosenberg M.",J Dent Res. 1997 Nov,,,,,,,
1074274,[On the effect of metronidazole (flagyl) in fetor ex ore by gas chromatograph (author's transl)],"Kimura K, Aoki H, Tsunoda M, Kaizu T.",Shikwa Gakuho. 1975 Nov,,,,,,,
17261881,[Unpleasant smell from a mouth--halitosis],"Chitaishvili N, Mdzeluri T, Dzagnidze G, Chonishvili Kh, Kurashvili N.",Georgian Med News. 2006 Dec,,,,,,,
4684087,The uptake and metabolism of 35 S-labeled volatile sulfur compounds by putrescent saliva,Tonzetich J.,Biochem Med. 1973 Feb,,,,,,,
15492602,"Symptoms, gastric function, and psychosocial factors in functional dyspepsia","Jones MP, Maganti K.",J Clin Gastroenterol. 2004 Nov-Dec,,,,,,,
33249615,Halitosis in COVID-19 patients,"Riad A, Kassem I, Hockova B, Badrah M, Klugar M.",Spec Care Dentist. 2021 Mar,,,,,,,
20476886,Oral malodorous compound causes oxidative stress and p53-mediated programmed cell death in keratinocyte stem cells,"Calenic B, Yaegaki K, Kozhuharova A, Imai T.",J Periodontol. 2010 Sep,,,,,,,
15900363,Gastritis in Saudi Arab children,"El-Mouzan MI, Abdullah AM, Al-Mofleh IA.",Saudi Med J. 2005 Apr,,,,,,,
17931944,Association of odor from infected root canal analyzed by an electronic nose with isolated bacteria,"Yamada Y, Takahashi Y, Konishi K, Katsuumi I.",J Endod. 2007 Sep,,,,,,,
21983498,Antipsychotics and physical attractiveness,Seeman MV.,Clin Schizophr Relat Psychoses. 2011 Oct,,,,,,,
18602293,Evaluation of oral malodor in children,"Nalçaci R, Sönmez IS.",Oral Surg Oral Med Oral Pathol Oral Radiol Endod. 2008 Sep,,,,,,,
38021636,The Comparison of the Anti-inflammatory Efficacy of Phytochemical Extracts in Punica granatum and Lawsonia inermis Among Patients Diagnosed With Chronic Periodontitis,"Takkella BK 3rd, Venkata Anusha N 3rd, Lokanathan Balaji D 3rd, Prabhat MV, Sarat G 4th, Polepalle T 4th, Naffizuddin M 3rd, Ramsunil C 4th, Sujana V 4th, Chaitanya Krishna T.",Cureus. 2023 Oct 24,,,,,,,
37982193,A structural color hydrogel for diagnosis of halitosis and screening of periodontitis,"Hu C, Zhou J, Zhang J, Zhao Y, Xie C, Yin W, Xie J, Li H, Xu X, Zhao L, Qin M, Li J.",Mater Horiz. 2024 Jan 22,,,,,,,
26538874,"Halitosis - An overview: Part-I - Classification, etiology, and pathophysiology of halitosis","Madhushankari GS, Yamunadevi A, Selvamani M, Mohan Kumar KP, Basandi PS.",J Pharm Bioallied Sci. 2015 Aug,,,,,,,
18715361,Probiotics and oral healthcare,"Teughels W, Van Essche M, Sliepen I, Quirynen M.",Periodontol 2000. 2008,,,,,,,
32294559,"Antimicrobial photodynamic therapy with Bixa orellana extract and blue LED in the reduction of halitosis-A randomized, controlled clinical trial","Gonçalves MLL, da Mota ACC, Deana AM, Cavalcante LAS, Horliana ACRT, Pavani C, Motta LJ, Fernandes KPS, Mesquita-Ferrari RA, da Silva DFT, Motta PB, Araújo Prates R, Bussadori SK.",Photodiagnosis Photodyn Ther. 2020 Jun,,,,,,,
29042743,Necrotizing Ulcerative Gingivitis,"Malek R, Gharibi A, Khlil N, Kissa J.",Contemp Clin Dent. 2017 Jul-Sep,,,,,,,
29083826,Recurrent Acute Rhinosinusitis,"Sharma GK, Lofgren DH, Hohman MH, Taliaferro HG.",2024 Feb 12. In: StatPearls [Internet]. Treasure Island (FL): StatPearls Publishing,,,,,,,
15195713,[A glance into the mouth--dental aspects for physicians],"Filippi C, Filippi A.",Ther Umsch. 2004 May,,,,,,,
18186171,Overnight malodor effect with a 0.454% stabilized stannous fluoride sodium hexametaphosphate dentifrice,"Farrell S, Barker ML, Gerlach RW.",Compend Contin Educ Dent. 2007 Dec,,,,,,,
4927964,Surgical repair of gross palatal defect,Beare R.,Proc R Soc Med. 1971 Jan,,,,,,,
25416398,Transformations of dimethylsulfide,"Kappler U, Schäfer H.",Met Ions Life Sci. 2014,,,,,,,
9645639,Immunoapheresis in paraneoplastic pemphigus,"Schoen H, Foedinger D, Derfler K, Amann G, Rappersberger K, Stingl G, Volc-Platzer B.",Arch Dermatol. 1998 Jun,,,,,,,
12554010,Halitosis in patients with Helicobacter pylori-positive non-ulcer dyspepsia: an indication for eradication therapy?,"Serin E, Gumurdulu Y, Kayaselcuk F, Ozer B, Yilmaz U, Boyacioglu S.",Eur J Intern Med. 2003 Feb,,,,,,,
31799694,Are Lactobacillus salivarius G60 and inulin more efficacious to treat patients with oral halitosis and tongue coating than the probiotic alone and placebo? A randomized clinical trial,"Mousquer CR, Della Bona A, Milani DC, Callegari-Jacques SM, Ishikawa K, Mayer MPA, Rösing CK, Fornari F.",J Periodontol. 2020 Jun,,,,,,,
16564550,Influence of anxiety on the production of oral volatile sulfur compounds,"Calil CM, Marcondes FK.",Life Sci. 2006 Jul 10,,,,,,,
9798226,Oral manifestations of hereditary sensory and autonomic neuropathy type IV. Congenital insensitivity to pain with anhidrosis,"Amano A, Akiyama S, Ikeda M, Morisaki I.",Oral Surg Oral Med Oral Pathol Oral Radiol Endod. 1998 Oct,,,,,,,
8612922,Kiss bad breath goodbye,Rechter MJ.,Dent Econ. 1995 May,,,,,,,
33065302,Antimicrobial capacity of photodynamic therapy on oral health-related quality of life and halitosis among elderly patients wearing removal dentures,"Labban N, Assery MK, Al-Kattan R, Al-Shibani N, Alfouzan AF, Al Taweel SM.",Photodiagnosis Photodyn Ther. 2020 Dec,,,,,,,
22517007,[Study on self-reported halitosis and the associated factors in patients in a periodontal clinic],"Wang J, He L, Liu TT.",Beijing Da Xue Xue Bao Yi Xue Ban. 2012 Apr 18,,,,,,,
30469481,A Miniaturized Amperometric Hydrogen Sulfide Sensor Applicable for Bad Breath Monitoring,"Gatty HK, Stemme G, Roxhed N.",Micromachines (Basel). 2018 Nov 22,,,,,,,
1072615,[Analysis of fetor ex ore by gas chromatography (author's transl)],Tsunoda M.,Nihon Shishubyo Gakkai Kaishi. 1975 Mar,,,,,,,
36634129,Daily use of chlorine dioxide effectively treats halitosis: A meta-analysis of randomised controlled trials,"Szalai E, Tajti P, Szabó B, Hegyi P, Czumbel LM, Shojazadeh S, Varga G, Németh O, Keremi B.",PLoS One. 2023 Jan 12,,,,,,,
37702318,A retrospective analysis of patients suffering from halitosis over a 17-year period,"Hauenstein C, Ortiz V, Filippi A.",Swiss Dent J. 2023 Sep 13,,,,,,,
36489764,Bad Breath,,Halls J Health. 1875 Jun,,,,,,,
14853395,[Local treatment of halitosis],MINUTO JO.,Odontoiatr Rev Iberoam Med Boca. 1951,,,,,,,
11944909,"L-Methionine-gamma-lyase, as a target to inhibit malodorous bacterial growth by trifluoromethionine","Yoshimura M, Nakano Y, Koga T.",Biochem Biophys Res Commun. 2002 Apr 12,,,,,,,
16388301,Parotid sialolithiasis in Stensen's duct,"Torres-Lagares D, Barranco-Piedra S, Serrera-Figallo MA, Hita-Iglesias P, Martínez-Sahuquillo-Márquez A, Gutiérrez-Pérez JL.",Med Oral Patol Oral Cir Bucal. 2006 Jan 1,,,,,,,
32547246,"Dental Caries and Associated Factors Among Patients Attending the University of Gondar Comprehensive Hospital Dental Clinic, North West Ethiopia: A Hospital-Based Cross-Sectional Study","Teshome A, Andualem G, Derese K.",Clin Cosmet Investig Dent. 2020 May 22,,,,,,,
25748875,"Faecal retention: a common cause in functional bowel disorders, appendicitis and haemorrhoids--with medical and surgical therapy",Raahave D.,Dan Med J. 2015 Mar,,,,,,,
27891472,"Oral Health Related Quality of Life among Tamil Speaking Adults Attending a Dental Institution in Chennai, Southern India","Appukuttan DP, Tadepalli A, Victor DJ, Dharuman S.",J Clin Diagn Res. 2016 Oct,,,,,,,
38109028,"Effectiveness of Oral Cephalexin-Clavulanic Acid, Cefuroxime, and Amoxicillin-Clavulanic Acid in the Management of Dental Infections: A Real-World, Retrospective, Electronic Medical Record-Based Study in India","Banerjee K, Kakkar A, Shamsi KA, Bansal D, Mathur P, Potode NM, Pagariya P, Azher SP, Chaudhari A, Mandal R, Karadkhele AS, Markandeywar N, Dharmadhikari S, Khandhedia C, Mane A, Mehta S, Joglekar S.",Drugs Real World Outcomes. 2024 Mar,,,,,,,
38535257,"The Potential Teeth Bleaching and Halitosis Prevention Effects of Pediococcus inopinatus THK-30, a Kimchi-Derived Lactic Acid Bacterium: In Vitro Study","Nguyen TTM, Zheng Q, Yi EJ, Bellere AD, Jin X, Kim HY, Yi TH.",J Funct Biomater. 2024 Mar 7,,,,,,,
1499240,Effects of a two-phase oil-water mouthwash on halitosis,"Yaegaki K, Sanada K.",Clin Prev Dent. 1992 Jan-Feb,,,,,,,
22832073,Halitosis in cystinosis patients after administration of immediate-release cysteamine bitartrate compared to delayed-release cysteamine bitartrate,"Besouw M, Tangerman A, Cornelissen E, Rioux P, Levtchenko E.",Mol Genet Metab. 2012 Sep,,,,,,,
24188122,"Effect of bracket type on halitosis, periodontal status, and microbial colonization","Nalçacı R, Özat Y, Çokakoğlu S, Türkkahraman H, Önal S, Kaya S.",Angle Orthod. 2014 May,,,,,,,
27324003,[Halitosis and bad breath],"Waggershauser CH, Storr M.",MMW Fortschr Med. 2016 Jun 23,,,,,,,
38014937,Complete genome sequence of Solobacterium moorei JCM 10645(T) isolated from a human stool sample,"Oshibuchi K, Yang J, Obana N, Fukuda S, Arakawa K.",Microbiol Resour Announc. 2024 Jan 17,,,,,,,
21661248,[Oral health related quality of life among Dutch forensic psychiatric patients],"Buunk-Werkhoven YA, Verheggen-Udding EL, van den Heuvel JL.",Ned Tijdschr Tandheelkd. 2011 May,,,,,,,
9291795,Halothane or halitosis?,Scott PV.,Anaesthesia. 1997 Aug,,,,,,,
12574246,Diversity of bacterial populations on the tongue dorsa of patients with halitosis and healthy patients,"Kazor CE, Mitchell PM, Lee AM, Stokes LN, Loesche WJ, Dewhirst FE, Paster BJ.",J Clin Microbiol. 2003 Feb,,,,,,,
22908082,Role of friendly bacteria in oral health - a short review,"Anilkumar K, Monisha AL.",Oral Health Prev Dent. 2012,,,,,,,
16001543,"[Halitosis of unknown origin. 44-year-old with very slender habitus, intermittent nausea and halitosis]",Stettler LB.,Praxis (Bern 1994). 2005 Jun 8,,,,,,,
24592995,Deodorization of garlic breath volatiles by food and food components,"Munch R, Barringer SA.",J Food Sci. 2014 Apr,,,,,,,
37976525,Value of Quantitative Salivary Gland SPECT/CT for the Detection of Saliva Leakage,"Kim JY, Kim HS, Kang SY, Moon BS, Kim BS, Yoon HJ.",Clin Nucl Med. 2024 Jan 1,,,,,,,
30590875,Routine scale and polish for periodontal health in adults,"Lamont T, Worthington HV, Clarkson JE, Beirne PV.",Cochrane Database Syst Rev. 2018 Dec 27,,,,,,,
16620035,The proportion of pseudo-halitosis patients in a multidisciplinary breath malodour consultation,"Seemann R, Bizhang M, Djamchidi C, Kage A, Nachnani S.",Int Dent J. 2006 Apr,,,,,,,
17497438,Comparison of azithromycin and oral hygiene program in the treatment of cyclosporine-induced gingival hyperplasia,"Ramalho VL, Ramalho HJ, Cipullo JP, Azoubel R, Burdmann EA.",Ren Fail. 2007,,,,,,,
17882922,Rhinosinusitis Task Force symptoms versus the Sinonasal Outcomes Test in patients evaluated for chronic rhinosinusitis,"Ling FT, Kountakis SE.",Am J Rhinol. 2007 Jul-Aug,,,,,,,
36792063,Efficacy of adjunctive measures in peri-implant mucositis. A systematic review and meta-analysis,"Gennai S, Bollain J, Ambrosio N, Marruganti C, Graziani F, Figuero E.",J Clin Periodontol. 2023 Jun,,,,,,,
12492904,Effect of triclosan dentifrices on mouth volatile sulphur compounds and dental plaque trypsin-like activity during experimental gingivitis development,"Nogueira-Filho GR, Duarte PM, Toledo S, Tabchoury CP, Cury JA.",J Clin Periodontol. 2002 Dec,,,,,,,
29180834,Increased Levels of S100A8/A9 in Patients with Peritonsillar Abscess: A New Promising Diagnostic Marker to Differentiate between Peritonsillar Abscess and Peritonsillitis,"Spiekermann C, Russo A, Stenner M, Rudack C, Roth J, Vogl T.",Dis Markers. 2017,,,,,,,
36544967,Adverse events of coblation or microdebrider in pediatric adenoidectomy: A retrospective analysis in 468 patients,"Liu T, Ji C, Sun Y, Bai W.",Laryngoscope Investig Otolaryngol. 2022 Oct 13,,,,,,,
25880992,Green tea extract and its major constituent epigallocatechin-3-gallate inhibit growth and halitosis-related properties of Solobacterium moorei,"Morin MP, Bedran TB, Fournier-Larente J, Haas B, Azelmat J, Grenier D.",BMC Complement Altern Med. 2015 Mar 10,,,,,,,
16951859,Efficacy of functional endoscopic sinus surgery for symptoms in chronic rhinosinusitis with or without polyposis,"Bunzen DL, Campos A, Leão FS, Morais A, Sperandio F, Caldas Neto S.",Braz J Otorhinolaryngol. 2006 Mar-Apr,,,,,,,
11061205,"The relation between foetor ex ore, oral hygiene and periodontal disease","Söder B, Johansson B, Söder PO.",Swed Dent J. 2000,,,,,,,
27665695,Relationship between Obstructive Sleep Apnea and Self-assessed Oral Health Status: An Internet Survey,"Suzuki S, Kojima Y, Takayanagi A, Yoshino K, Ishizuka Y, Satou R, Takahashi N, Tazaki M, Kamijo H, Sugihara N.",Bull Tokyo Dent Coll. 2016,,,,,,,
10749411,A prospective trial of lansoprazole triple therapy for pediatric Helicobacter pylori infection,"Shashidhar H, Peters J, Lin CH, Rabah R, Thomas R, Tolia V.",J Pediatr Gastroenterol Nutr. 2000 Mar,,,,,,,
3576597,Oral diseases and veterinary dentistry,Harvey CE.,Tijdschr Diergeneeskd. 1987 Apr,,,,,,,
2134255,[A study on analysis of volatile sulphur compounds in human breath by gas chromatography],"Shinbori H, Shirakawa M, Shiba H, Hirakawa M, Kawamura K, Okamoto H.",Hiroshima Daigaku Shigaku Zasshi. 1990 Jun,,,,,,,
30334434,Clinical results of improvement in periodontal condition by administration of oral probiotics,"Cantore S, Ballini A, De Vito D, Abbinante A, Altini V, Dipalma G, Inchingolo F, Saini R.",J Biol Regul Homeost Agents. 2018 Sep-Oct,,,,,,,
19577601,Dating and eating. Beliefs about dating foods among university students,"Amiraian DE, Sobal J.",Appetite. 2009 Oct,,,,,,,
27186878,"Factors Associated with Halitosis in White-Collar Employees in Shanghai, China","Chen X, Zhang Y, Lu HX, Feng XP.",PLoS One. 2016 May 17,,,,,,,
11442738,Effects of metal salts on the oral production of volatile sulfur-containing compounds (VSC),"Young A, Jonski G, Rölla G, Wåler SM.",J Clin Periodontol. 2001 Aug,,,,,,,
30521280,Halitosis,"Tungare S, Zafar N, Paranjpe AG.",2023 Aug 14. In: StatPearls [Internet]. Treasure Island (FL): StatPearls Publishing,,,,,,,
16050033,I brush my teeth twice a day but still have a problem with bad breath. What else can I do?,,Health News. 2005 Jul,,,,,,,
10635282,Operation of bad breath clinics,"Neiders M, Ramos B.",Quintessence Int. 1999 May,,,,,,,
22459659,A rare cause of chronic halitosis: gastric-colic fistulae,"Ferreira F, Sarmento A, Marques M, Rodrigues S, Ferreira A, Macedo G.",Gastrointest Endosc. 2012 Jun,,,,,,,
37805910,EVALUATION OF THE CLINICAL CONDITION OF THE ORAL CAVITY BEFORE ADHESIVE SPLINTING OF MOVABLE TEETH,"Levandovskyi R, Belikova N, Belikov O, Sorokhan M, Roschuk O, Vatamaniuk N.",Georgian Med News. 2023 Jul-Aug,,,,,,,
18661863,[Diagnostic image (367). A man with foetor ex ore],"Vissink A, Spijkervet FK.",Ned Tijdschr Geneeskd. 2008 Jun 7,,,,,,,
26800859,"Self-report of gingival problems and periodontitis in indigenous and non-indigenous populations in Chiapas, Mexico","García-Pérez Á, Borges-Yáñez SA, Jiménez-Corona A, Jiménez-Corona ME, Ponce-de-León S.",Int Dent J. 2016 Apr,,,,,,,
29164566,Drug-related oral malodour (halitosis): a literature review,"Torsten M, Gómez-Moreno G, Aguilar-Salvatierra A.",Eur Rev Med Pharmacol Sci. 2017 Nov,,,,,,,
6595002,"""An unexpected cause of halitosis""",Lovewell R.,Br Dent J. 1984 Dec 8,,,,,,,
30574220,[Halitosis: multidisciplinary diagnostic and therapeutic approaches],"Sombié R, Tiendrébéogo AJF, Guiguimdé WPL, Guingané A, Tiendrébéogo S, Ouoba K, Bougouma A.",Pan Afr Med J. 2018 Jul 10,,,,,,,
26082907,Base of Tongue Tuberculosis: A Case Report,"Chiesa Estomba CM, Araujo da Costa AS, Schmitz TR, Lago PV.",Iran J Otorhinolaryngol. 2015 May,,,,,,,
35281303,Thinned-Young Apple Polyphenols Inhibit Halitosis-Related Bacteria Through Damage to the Cell Membrane,"Liu T, Shen H, Wang F, Zhou X, Zhao P, Yang Y, Guo Y.",Front Microbiol. 2022 Feb 23,,,,,,,
20644604,"[Perceptions, knowledge and attitudes about liver disease in healthy adults attending health facilities in stratum A, B and C]","Osorio Calixtro L, Patiño Trinidad T, Tagle Arróspide M, Huayanay Falconi L.",Rev Gastroenterol Peru. 2010 Apr-Jun,,,,,,,
12555968,For the dental patient. What you should know about bad breath,,J Am Dent Assoc. 2003 Jan,,,,,,,
21325845,Oral care,"Hitz Lindenmüller I, Lambrecht JT.",Curr Probl Dermatol. 2011,,,,,,,
38233664,The assessment of halitosis with a new screening tool in medication-related osteonecrosis of the jaw,"Choi Y, Kim J, Rhee Y, Park JH, Nam W, Park W.",Clin Oral Investig. 2024 Jan 17,,,,,,,
24852734,"Dental erosion, an extraesophageal manifestation of gastroesophageal reflux disease. The experience of a center for digestive physiology in Southeastern Mexico","Roesch-Ramos L, Roesch-Dietlen F, Remes-Troche JM, Romero-Sierra G, Mata-Tovar Cde J, Azamar-Jácome AA, Barranca-Enríquez A.",Rev Esp Enferm Dig. 2014 Feb,,,,,,,
30663788,Enamel matrix derivative stabilizes blood clot and improves clinical healing in deep pockets after flapless periodontal therapy: A Randomized Clinical Trial,"Graziani F, Gennai S, Petrini M, Bettini L, Tonetti M.",J Clin Periodontol. 2019 Feb,,,,,,,
21386213,Relationship between the β-galactosidase activity in saliva and parameters associated with oral malodor,"Yoneda M, Masuo Y, Suzuki N, Iwamoto T, Hirofuji T.",J Breath Res. 2010 Mar,,,,,,,
29023743,Oral health for an ageing population: the importance of a natural dentition in older adults,"Müller F, Shimazaki Y, Kahabuka F, Schimmel M.",Int Dent J. 2017 Sep,,,,,,,
9226432,The effect of zinc-containing chewing gum on volatile sulfur-containing compounds in the oral cavity,Wåler SM.,Acta Odontol Scand. 1997 Jun,,,,,,,
36342072,Concerning perceived and clinically-measured levels of halitosis,"Oshiro A, Zaitsu T, Inoue Y, Srinarupat J, Nguyen VTN, Nagai M, Aida J.",J Breath Res. 2022 Nov 7,,,,,,,
9470585,Breath concerns. A clean tongue gives clean breath. The causes and beneficial treatment procedures,Vollmer D.,J Colo Dent Assoc. 1997 Jan,,,,,,,
14692205,The technology behind Colgate Total Advanced Fresh,"Williams MI, Cummins D.",Compend Contin Educ Dent. 2003 Sep,,,,,,,
10635288,Clinical dilemmas posed by patients with psychosomatic halitosis,"Yaegaki K, Coil JM.",Quintessence Int. 1999 May,,,,,,,
27328808,"Duration of effect of the mouthwash CB12 for the treatment of intra-oral halitosis: a double-blind, randomised, controlled trial","Seemann R, Filippi A, Michaelis S, Lauterbach S, John HD, Huismann J.",J Breath Res. 2016 Jun 22,,,,,,,
15386861,"The assessment of methyl mercaptan, an important clinical marker for the diagnosis of oral malodor","Awano S, Koshimune S, Kurihara E, Gohara K, Sakai A, Soh I, Hamasaki T, Ansai T, Takehara T.",J Dent. 2004 Sep,,,,,,,
